payment_id,trip_id,payment_method,payment_date,amount,payment_status
2017,2017,credit card,2024/01/13 11:38:36,15.98,approved
2018,2018,debit card,2024/01/21 18:36:12,24.06,approved
2019,2019,apple pay,2023/08/22 22:26:36,23.56,approved
2020,2020,credit card,2024/05/17 22:12:12,34.00,pending
2021,2021,paypal,2023/12/13 22:12:12,15.93,approved
2022,2022,google pay,2023/05/12 21:00:12,25.88,approved
2023,2023,paypal,2023/01/25 17:38:36,39.16,approved
2024,2024,debit card,2024/03/30 14:31:24,28.51,pending
2025,2025,credit card,2023/06/27 09:00:12,15.38,approved
2026,2026,apple pay,2023/08/02 06:50:36,30.45,approved
2027,2027,credit card,2023/10/01 22:26:36,54.68,approved
2028,2028,debit card,2023/12/20 22:26:36,42.86,pending
2029,2029,credit card,2023/05/14 16:55:24,11.29,approved
2030,2030,google pay,2024/04/19 10:12:12,6.47,approved
2031,2031,credit card,2023/02/18 18:50:36,10.48,pending
2032,2032,paypal,2024/04/17 07:19:24,12.38,approved
2033,2033,credit card,2024/04/06 08:45:48,27.56,pending
2034,2034,debit card,2023/08/26 15:57:48,23.56,approved
2035,2035,paypal,2023/12/28 10:41:00,27.52,approved
2036,2036,apple pay,2023/02/03 14:31:24,47.65,pending
2037,2037,paypal,2023/02/02 16:12:12,12.90,pending
2038,2038,paypal,2023/07/06 13:48:12,45.06,pending
2039,2039,apple pay,2024/05/06 16:12:12,20.63,pending
2040,2040,google pay,2023/03/29 20:31:24,20.36,approved
2041,2041,debit card,2024/04/16 11:09:48,19.71,approved
2042,2042,debit card,2023/11/20 13:05:00,43.50,pending
2043,2043,debit card,2023/10/19 20:31:24,13.09,approved
2044,2044,debit card,2024/02/01 16:55:24,39.15,pending
2045,2045,google pay,2024/04/13 16:26:36,20.60,approved
2046,2046,apple pay,2023/10/15 07:48:12,6.51,approved
2047,2047,google pay,2024/02/10 21:57:48,28.04,approved
2048,2048,paypal,2023/05/24 21:00:12,15.79,approved
2049,2049,credit card,2024/03/12 21:29:00,55.98,pending
2050,2050,debit card,2023/11/30 18:36:12,12.67,approved
2051,2051,google pay,2023/05/01 11:09:48,52.34,pending
2052,2052,debit card,2023/08/01 20:17:00,26.84,pending
2053,2053,debit card,2024/04/02 22:41:00,40.27,approved
2054,2054,google pay,2023/08/31 18:36:12,23.33,approved
2055,2055,debit card,2023/09/26 07:48:12,26.54,approved
2056,2056,google pay,2023/12/31 19:05:00,13.07,approved
2057,2057,google pay,2023/10/26 10:55:24,28.34,approved
2058,2058,credit card,2024/02/08 17:53:00,44.03,pending
2059,2059,google pay,2023/03/22 10:12:12,24.89,pending
2060,2060,debit card,2023/03/02 21:57:48,30.77,approved
2061,2061,credit card,2024/05/02 12:50:36,13.74,approved
2062,2062,apple pay,2023/11/17 20:02:36,38.91,approved
2063,2063,credit card,2024/01/26 22:26:36,32.94,approved
2064,2064,paypal,2023/09/30 15:14:36,21.18,approved
2065,2065,paypal,2023/08/21 08:45:48,15.95,approved
2066,2066,apple pay,2023/01/28 17:09:48,32.97,pending
2067,2067,google pay,2023/10/23 10:55:24,20.99,approved
2068,2068,paypal,2023/10/02 12:36:12,23.77,approved
2069,2069,apple pay,2024/02/26 21:43:24,40.09,approved
2070,2070,paypal,2024/04/03 19:48:12,28.14,pending
2071,2071,debit card,2023/04/14 13:19:24,27.45,approved
2072,2072,debit card,2023/11/16 19:05:00,18.42,approved
2073,2073,debit card,2024/05/03 09:43:24,8.87,approved
2074,2074,credit card,2024/02/10 20:45:48,31.90,pending
2075,2075,google pay,2023/05/22 19:48:12,17.04,pending
2076,2076,apple pay,2024/05/11 20:45:48,25.00,approved
2077,2077,apple pay,2023/05/12 09:29:00,40.94,approved
2078,2078,paypal,2023/06/11 18:21:48,14.28,pending
2079,2079,debit card,2023/01/02 21:29:00,11.36,approved
2080,2080,paypal,2024/04/04 18:50:36,6.31,approved
2081,2081,google pay,2023/09/18 15:14:36,10.33,approved
2082,2082,debit card,2023/07/10 18:21:48,37.48,pending
2083,2083,paypal,2023/05/06 08:31:24,38.40,pending
2084,2084,debit card,2023/10/29 13:33:48,42.68,approved
2085,2085,debit card,2024/03/06 08:31:24,12.31,approved
2086,2086,debit card,2023/08/04 17:53:00,26.97,approved
2087,2087,google pay,2023/07/28 18:50:36,23.02,approved
2088,2088,apple pay,2023/01/25 22:41:00,12.95,pending
2089,2089,credit card,2024/04/12 13:19:24,23.89,approved
2090,2090,credit card,2024/05/20 18:07:24,10.50,approved
2091,2091,google pay,2024/03/22 12:50:36,14.79,pending
2092,2092,debit card,2023/07/29 22:26:36,20.24,approved
2093,2093,paypal,2023/11/11 07:48:12,25.70,approved
2094,2094,apple pay,2023/10/19 08:31:24,10.34,approved
2095,2095,apple pay,2023/03/14 10:26:36,48.65,pending
2096,2096,apple pay,2023/02/21 10:12:12,43.65,pending
2097,2097,google pay,2024/04/02 13:48:12,17.26,approved
2098,2098,debit card,2024/04/20 14:45:48,14.23,approved
2099,2099,google pay,2024/04/19 10:55:24,38.18,pending
2100,2100,apple pay,2024/04/26 19:05:00,17.92,approved
2101,2101,debit card,2024/05/15 19:48:12,11.89,approved
2102,2102,paypal,2023/10/02 20:45:48,17.46,approved
2103,2103,apple pay,2024/05/06 21:29:00,16.08,approved
2104,2104,apple pay,2023/07/26 13:19:24,43.74,approved
2105,2105,apple pay,2023/01/02 14:17:00,28.28,approved
2106,2106,credit card,2023/01/01 14:31:24,20.14,approved
2107,2107,apple pay,2023/12/08 20:31:24,25.09,approved
2108,2108,paypal,2023/04/07 20:45:48,39.16,approved
2109,2109,google pay,2023/01/23 19:33:48,26.66,pending
2110,2110,credit card,2023/11/21 16:26:36,13.84,pending
2111,2111,paypal,2024/04/20 08:45:48,41.74,approved
2112,2112,apple pay,2024/01/31 15:43:24,30.30,approved
2113,2113,google pay,2023/04/16 22:12:12,24.08,approved
2114,2114,credit card,2024/05/09 08:02:36,10.04,approved
2115,2115,paypal,2023/01/24 09:14:36,33.04,approved
2116,2116,debit card,2023/03/05 20:31:24,21.26,approved
2117,2117,google pay,2023/11/20 19:48:12,11.13,approved
2118,2118,debit card,2023/05/22 13:48:12,26.42,approved
2119,2119,debit card,2023/06/16 16:55:24,8.88,approved
2120,2120,google pay,2024/01/17 19:48:12,21.91,approved
2121,2121,apple pay,2023/05/22 15:57:48,40.17,approved
2122,2122,google pay,2023/02/02 22:12:12,16.06,approved
2123,2123,paypal,2023/12/06 17:09:48,49.65,approved
2124,2124,google pay,2024/05/08 09:57:48,12.97,approved
2125,2125,apple pay,2023/10/21 17:53:00,16.25,approved
2126,2126,apple pay,2023/10/24 21:43:24,26.73,approved
2127,2127,debit card,2023/01/22 10:26:36,23.64,pending
2128,2128,debit card,2023/03/08 14:45:48,40.22,pending
2129,2129,paypal,2023/11/04 16:55:24,53.24,pending
2130,2130,debit card,2024/04/30 13:33:48,11.11,pending
2131,2131,paypal,2023/12/13 07:48:12,11.35,approved
2132,2132,credit card,2024/04/13 18:36:12,32.08,approved
2133,2133,paypal,2023/06/07 21:29:00,23.97,approved
2134,2134,apple pay,2024/01/21 14:45:48,34.75,pending
2135,2135,debit card,2024/02/10 07:05:00,36.81,approved
2136,2136,debit card,2023/05/21 19:48:12,29.53,approved
2137,2137,debit card,2023/10/22 12:07:24,17.74,pending
2138,2138,apple pay,2023/09/27 16:12:12,28.21,pending
2139,2139,paypal,2024/02/18 16:55:24,34.88,approved
2140,2140,paypal,2023/08/03 15:00:12,40.38,approved
2141,2141,apple pay,2023/10/23 08:17:00,26.34,approved
2142,2142,google pay,2024/03/26 19:33:48,17.08,approved
2143,2143,google pay,2024/04/24 11:24:12,33.12,approved
2144,2144,google pay,2023/04/11 13:33:48,53.40,approved
2145,2145,paypal,2023/08/01 22:12:12,18.69,approved
2146,2146,debit card,2023/10/20 10:26:36,11.68,approved
2147,2147,apple pay,2023/05/17 07:05:00,18.52,pending
2148,2148,credit card,2023/04/05 07:48:12,11.11,pending
2149,2149,debit card,2023/04/27 11:53:00,25.44,approved
2150,2150,paypal,2023/10/23 17:09:48,28.07,approved
2151,2151,credit card,2023/03/04 08:17:00,43.82,approved
2152,2152,credit card,2023/11/06 12:36:12,28.69,approved
2153,2153,apple pay,2024/02/16 17:38:36,12.82,approved
2154,2154,google pay,2024/03/07 13:33:48,14.84,approved
2155,2155,google pay,2023/06/06 15:00:12,10.68,approved
2156,2156,google pay,2023/09/20 14:45:48,32.70,approved
2157,2157,apple pay,2024/02/03 09:43:24,11.22,approved
2158,2158,debit card,2024/05/18 16:12:12,12.38,approved
2159,2159,debit card,2023/05/17 07:33:48,27.24,pending
2160,2160,debit card,2023/08/05 17:53:00,42.94,approved
2161,2161,apple pay,2023/09/18 19:33:48,24.73,approved
2162,2162,credit card,2023/11/20 15:29:00,20.38,approved
2163,2163,apple pay,2023/01/10 14:31:24,41.51,pending
2164,2164,paypal,2023/04/14 15:00:12,26.24,approved
2165,2165,apple pay,2023/01/10 22:26:36,38.23,pending
2166,2166,paypal,2024/04/01 12:21:48,44.86,pending
2167,2167,apple pay,2023/05/16 07:19:24,10.22,pending
2168,2168,google pay,2023/12/23 13:19:24,26.44,pending
2169,2169,credit card,2023/05/03 11:24:12,14.01,approved
2170,2170,paypal,2023/08/16 16:12:12,25.02,approved
2171,2171,apple pay,2023/04/18 20:45:48,15.98,approved
2172,2172,apple pay,2023/12/06 21:29:00,9.37,approved
2173,2173,google pay,2023/04/02 16:26:36,42.70,approved
2174,2174,credit card,2023/05/31 14:45:48,15.03,approved
2175,2175,debit card,2023/03/04 07:48:12,18.64,approved
2176,2176,credit card,2023/12/12 14:17:00,24.76,approved
2177,2177,google pay,2023/04/03 17:53:00,15.81,approved
2178,2178,debit card,2024/04/20 22:26:36,13.71,approved
2179,2179,google pay,2023/04/02 18:50:36,47.47,approved
2180,2180,google pay,2023/04/01 21:43:24,19.24,approved
2181,2181,paypal,2023/10/07 21:43:24,27.48,approved
2182,2182,credit card,2024/04/10 15:57:48,36.34,approved
2183,2183,paypal,2023/10/01 14:17:00,15.00,approved
2184,2184,credit card,2023/01/06 17:53:00,54.69,approved
2185,2185,google pay,2023/05/04 16:41:00,15.88,approved
2186,2186,paypal,2023/02/10 13:19:24,25.84,approved
2187,2187,credit card,2023/05/20 21:29:00,15.29,approved
2188,2188,credit card,2023/06/16 19:33:48,17.66,pending
2189,2189,paypal,2024/01/09 13:33:48,45.03,approved
2190,2190,credit card,2023/12/03 21:14:36,21.42,approved
2191,2191,apple pay,2023/05/27 18:36:12,9.83,approved
2192,2192,paypal,2023/06/30 16:12:12,46.34,pending
2193,2193,credit card,2023/12/11 14:31:24,22.85,pending
2194,2194,debit card,2023/09/15 14:31:24,19.58,approved
2195,2195,debit card,2023/10/28 13:33:48,35.44,approved
2196,2196,google pay,2024/04/27 21:14:36,14.34,approved
2197,2197,credit card,2024/02/29 07:19:24,21.99,approved
2198,2198,credit card,2023/12/12 07:33:48,16.65,approved
2199,2199,credit card,2023/10/02 22:41:00,23.85,approved
2200,2200,credit card,2024/01/15 12:50:36,26.93,approved
2201,2201,apple pay,2023/05/22 09:57:48,17.68,approved
2202,2202,apple pay,2023/08/16 15:43:24,30.91,approved
2203,2203,paypal,2023/10/09 18:07:24,29.11,approved
2204,2204,debit card,2023/02/21 21:43:24,36.56,approved
2205,2205,debit card,2023/08/22 22:12:12,10.12,approved
2206,2206,apple pay,2024/05/21 16:41:00,37.73,approved
2207,2207,credit card,2023/05/07 20:02:36,18.57,approved
2208,2208,paypal,2023/05/03 20:31:24,40.92,approved
2209,2209,debit card,2023/02/07 20:02:36,23.31,approved
2210,2210,apple pay,2024/02/06 14:45:48,18.69,approved
2211,2211,credit card,2023/03/16 12:36:12,22.45,approved
2212,2212,apple pay,2023/07/16 08:02:36,17.68,approved
2213,2213,debit card,2023/07/05 10:12:12,19.07,approved
2214,2214,apple pay,2023/06/03 07:19:24,19.54,approved
2215,2215,credit card,2024/02/29 19:33:48,11.05,approved
2216,2216,credit card,2023/07/30 12:21:48,41.87,approved
2217,2217,debit card,2023/02/28 10:12:12,27.48,approved
2218,2218,google pay,2024/05/06 17:24:12,21.04,pending
2219,2219,apple pay,2024/04/03 20:45:48,56.96,pending
2220,2220,credit card,2023/05/11 13:19:24,6.29,approved
2221,2221,debit card,2023/05/19 19:48:12,22.01,approved
2222,2222,credit card,2023/12/18 20:17:00,12.83,approved
2223,2223,google pay,2023/02/20 16:55:24,33.74,approved
2224,2224,paypal,2024/03/31 18:21:48,17.62,pending
2225,2225,apple pay,2023/08/29 07:48:12,36.45,approved
2226,2226,google pay,2023/11/08 13:19:24,27.59,pending
2227,2227,credit card,2023/03/20 15:43:24,22.46,approved
2228,2228,apple pay,2023/02/28 14:45:48,25.43,pending
2229,2229,paypal,2023/03/26 08:17:00,22.98,approved
2230,2230,debit card,2024/01/27 18:36:12,17.86,pending
2231,2231,apple pay,2023/05/22 20:45:48,8.60,approved
2232,2232,debit card,2024/05/15 21:14:36,35.55,approved
2233,2233,apple pay,2023/05/16 18:36:12,26.91,approved
2234,2234,google pay,2023/08/24 11:09:48,21.07,approved
2235,2235,paypal,2023/09/02 21:00:12,22.08,approved
2236,2236,apple pay,2023/06/25 10:26:36,11.14,approved
2237,2237,paypal,2024/04/09 07:33:48,30.38,approved
2238,2238,apple pay,2024/05/23 22:12:12,13.99,approved
2239,2239,paypal,2023/03/26 22:12:12,28.31,approved
2240,2240,paypal,2023/03/09 16:55:24,27.45,approved
2241,2241,apple pay,2024/02/24 13:48:12,25.71,approved
2242,2242,google pay,2023/10/15 08:31:24,20.41,approved
2243,2243,debit card,2024/04/12 22:41:00,22.57,approved
2244,2244,google pay,2023/01/10 21:29:00,45.03,approved
2245,2245,credit card,2023/01/20 19:33:48,52.06,approved
2246,2246,google pay,2024/01/19 21:00:12,10.43,approved
2247,2247,credit card,2023/10/24 22:41:00,22.82,approved
2248,2248,credit card,2023/07/11 18:07:24,44.84,approved
2249,2249,apple pay,2024/05/16 21:00:12,36.75,approved
2250,2250,debit card,2023/12/11 20:45:48,19.97,approved
2251,2251,debit card,2023/12/15 22:41:00,11.70,approved
2252,2252,google pay,2023/01/19 14:02:36,11.89,approved
2253,2253,apple pay,2023/06/11 17:24:12,26.14,approved
2254,2254,paypal,2023/04/27 14:31:24,31.16,approved
2255,2255,paypal,2023/01/22 15:43:24,20.84,approved
2256,2256,paypal,2023/07/29 15:57:48,25.70,approved
2257,2257,debit card,2024/03/20 19:19:24,48.40,approved
2258,2258,google pay,2023/03/14 08:45:48,33.25,approved
2259,2259,paypal,2023/07/22 18:07:24,20.13,approved
2260,2260,credit card,2024/04/08 08:45:48,37.30,approved
2261,2261,debit card,2024/02/08 17:38:36,40.28,approved
2262,2262,credit card,2023/03/19 21:14:36,37.27,approved
2263,2263,google pay,2024/02/23 20:31:24,26.74,approved
2264,2264,google pay,2023/10/03 21:43:24,12.26,approved
2265,2265,paypal,2024/01/25 12:21:48,22.85,approved
2266,2266,google pay,2024/04/07 09:14:36,30.66,approved
2267,2267,credit card,2023/04/15 20:02:36,16.09,approved
2268,2268,debit card,2023/07/08 18:21:48,27.02,approved
2269,2269,paypal,2023/10/20 12:21:48,41.24,approved
2270,2270,credit card,2023/02/06 14:02:36,18.56,approved
2271,2271,credit card,2023/10/27 13:19:24,13.69,approved
2272,2272,debit card,2023/04/29 13:19:24,23.85,approved
2273,2273,debit card,2023/12/10 19:48:12,41.30,approved
2274,2274,google pay,2023/05/07 08:45:48,32.03,approved
2275,2275,google pay,2024/03/10 18:36:12,26.66,approved
2276,2276,google pay,2023/05/11 19:33:48,54.54,approved
2277,2277,apple pay,2023/12/04 20:02:36,25.60,approved
2278,2278,apple pay,2023/02/14 19:19:24,15.04,approved
2279,2279,debit card,2023/03/26 07:19:24,27.51,approved
2280,2280,paypal,2023/06/13 08:31:24,31.90,approved
2281,2281,paypal,2023/08/24 09:00:12,24.50,approved
2282,2282,credit card,2024/03/22 09:57:48,23.34,approved
2283,2283,paypal,2023/07/31 19:19:24,17.32,approved
2284,2284,credit card,2023/06/05 21:57:48,23.02,approved
2285,2285,debit card,2024/04/18 11:24:12,14.87,approved
2286,2286,credit card,2023/02/12 16:26:36,28.05,approved
2287,2287,credit card,2023/06/24 07:33:48,33.16,approved
2288,2288,google pay,2023/12/29 16:12:12,37.44,approved
2289,2289,paypal,2023/12/02 18:50:36,33.92,approved
2290,2290,debit card,2023/08/18 09:14:36,8.06,approved
2291,2291,credit card,2023/09/09 10:12:12,12.13,approved
2292,2292,credit card,2023/05/10 21:43:24,8.61,approved
2293,2293,debit card,2023/11/04 09:43:24,21.91,approved
2294,2294,google pay,2023/08/05 17:09:48,20.83,approved
2295,2295,google pay,2024/03/26 20:02:36,22.18,approved
2296,2296,credit card,2024/04/03 10:26:36,9.82,approved
2297,2297,google pay,2023/04/11 21:29:00,6.30,approved
2298,2298,credit card,2023/01/29 08:45:48,21.34,approved
2299,2299,credit card,2024/05/15 17:09:48,9.46,approved
2300,2300,debit card,2024/03/28 18:36:12,12.00,approved
2301,2301,debit card,2023/09/18 07:05:00,33.14,approved
2302,2302,debit card,2023/06/10 11:38:36,23.47,approved
2303,2303,paypal,2023/08/30 08:31:24,52.33,approved
2304,2304,credit card,2023/02/13 09:57:48,18.82,approved
2305,2305,google pay,2023/11/21 18:21:48,14.04,approved
2306,2306,apple pay,2024/03/19 15:43:24,17.90,approved
2307,2307,paypal,2023/06/23 13:48:12,33.06,approved
2308,2308,credit card,2024/05/11 17:09:48,33.88,approved
2309,2309,paypal,2024/03/17 12:36:12,11.29,approved
2310,2310,apple pay,2024/02/14 20:45:48,40.43,approved
2311,2311,google pay,2023/07/12 22:26:36,30.33,approved
2312,2312,google pay,2023/04/29 20:45:48,36.32,approved
2313,2313,paypal,2023/11/13 15:00:12,12.54,approved
2314,2314,apple pay,2023/06/22 21:14:36,11.47,approved
2315,2315,credit card,2024/02/29 14:17:00,12.37,approved
2316,2316,paypal,2023/05/26 17:09:48,28.43,approved
2317,2317,apple pay,2023/08/11 09:43:24,31.70,approved
2318,2318,debit card,2023/11/20 13:05:00,25.91,approved
2319,2319,credit card,2023/03/10 19:19:24,26.54,approved
2320,2320,apple pay,2024/05/07 12:21:48,26.44,approved
2321,2321,debit card,2024/05/17 09:43:24,28.30,approved
2322,2322,credit card,2023/11/28 07:05:00,7.06,approved
2323,2323,debit card,2023/12/23 09:57:48,36.45,approved
2324,2324,google pay,2023/08/13 18:07:24,33.73,approved
2325,2325,paypal,2024/04/16 13:05:00,53.32,approved
2326,2326,apple pay,2024/02/27 15:29:00,56.84,approved
2327,2327,paypal,2023/08/14 18:21:48,35.25,approved
2328,2328,paypal,2024/05/01 11:38:36,30.19,approved
2329,2329,apple pay,2023/02/18 12:07:24,13.74,approved
2330,2330,debit card,2023/03/30 08:31:24,12.47,approved
2331,2331,google pay,2023/03/19 16:26:36,40.41,approved
2332,2332,paypal,2023/09/18 19:19:24,25.74,approved
2333,2333,paypal,2023/02/15 13:48:12,49.80,approved
2334,2334,apple pay,2024/05/07 19:48:12,37.72,approved
2335,2335,debit card,2024/02/04 10:55:24,17.94,approved
2336,2336,credit card,2023/02/16 18:50:36,37.69,approved
2337,2337,google pay,2023/05/25 21:29:00,12.12,approved
2338,2338,credit card,2023/06/10 19:19:24,13.81,approved
2339,2339,apple pay,2023/11/19 18:07:24,28.11,approved
2340,2340,debit card,2023/04/28 12:07:24,51.22,approved
2341,2341,debit card,2023/10/24 16:26:36,33.69,approved
2342,2342,paypal,2023/09/21 08:31:24,12.29,approved
2343,2343,paypal,2023/09/28 19:33:48,52.07,approved
2344,2344,credit card,2023/11/20 15:00:12,40.14,approved
2345,2345,credit card,2024/02/28 22:41:00,31.92,approved
2346,2346,google pay,2023/12/29 14:31:24,22.27,approved
2347,2347,google pay,2023/04/02 10:26:36,17.27,approved
2348,2348,google pay,2023/07/23 12:07:24,24.63,approved
2349,2349,debit card,2024/05/20 13:48:12,50.90,approved
2350,2350,apple pay,2024/01/22 18:36:12,8.82,approved
2351,2351,google pay,2023/05/20 08:02:36,7.67,approved
2352,2352,paypal,2024/03/27 16:55:24,30.14,approved
2353,2353,google pay,2023/11/18 16:12:12,29.12,approved
2354,2354,credit card,2023/12/17 07:48:12,23.14,approved
2355,2355,credit card,2024/05/14 13:19:24,11.75,approved
2356,2356,paypal,2023/03/07 11:38:36,8.89,approved
2357,2357,google pay,2024/04/14 15:00:12,26.89,approved
2358,2358,apple pay,2024/03/20 12:50:36,23.21,approved
2359,2359,debit card,2024/05/24 22:41:00,17.94,approved
2360,2360,credit card,2023/10/25 14:17:00,17.30,approved
2361,2361,google pay,2023/11/12 14:31:24,31.04,approved
2362,2362,paypal,2023/08/18 08:17:00,27.43,approved
2363,2363,google pay,2024/05/06 12:07:24,40.26,approved
2364,2364,credit card,2024/02/16 14:17:00,27.49,approved
2365,2365,google pay,2023/06/29 11:38:36,17.68,approved
2366,2366,debit card,2023/06/02 16:12:12,23.65,approved
2367,2367,google pay,2023/03/11 10:41:00,11.40,approved
2368,2368,paypal,2024/04/25 19:48:12,15.70,approved
2369,2369,google pay,2024/04/17 15:43:24,30.44,approved
2370,2370,debit card,2024/04/10 10:26:36,21.88,approved
2371,2371,apple pay,2024/04/05 21:57:48,23.32,approved
2372,2372,credit card,2024/03/21 06:50:36,17.37,approved
2373,2373,apple pay,2023/07/12 18:07:24,17.72,approved
2374,2374,google pay,2024/03/28 07:48:12,25.12,approved
2375,2375,google pay,2023/06/25 08:17:00,17.24,approved
2376,2376,paypal,2023/11/19 10:12:12,12.97,approved
2377,2377,paypal,2023/06/06 17:53:00,16.41,approved
2378,2378,paypal,2024/03/15 16:12:12,40.18,approved
2379,2379,debit card,2023/03/22 09:00:12,19.46,approved
2380,2380,debit card,2024/03/19 17:53:00,50.00,approved
2381,2381,debit card,2023/10/08 16:12:12,27.03,approved
2382,2382,debit card,2024/05/11 21:00:12,20.27,approved
2383,2383,paypal,2023/12/19 06:50:36,41.49,approved
2384,2384,credit card,2023/06/03 15:14:36,28.46,approved
2385,2385,debit card,2024/02/27 15:43:24,25.43,approved
2386,2386,credit card,2023/02/11 14:02:36,15.25,approved
2387,2387,google pay,2023/09/09 17:24:12,22.12,approved
2388,2388,debit card,2023/05/31 18:21:48,37.43,approved
2389,2389,credit card,2023/12/13 13:05:00,23.29,approved
2390,2390,debit card,2023/03/10 10:26:36,14.84,approved
2391,2391,credit card,2023/02/14 20:31:24,42.62,approved
2392,2392,google pay,2024/04/08 10:26:36,27.26,approved
2393,2393,credit card,2024/04/15 21:43:24,6.45,approved
2394,2394,google pay,2023/11/18 20:17:00,23.78,approved
2395,2395,credit card,2023/10/25 21:43:24,28.01,approved
2396,2396,apple pay,2024/04/05 10:41:00,33.73,approved
2397,2397,credit card,2023/12/17 12:21:48,39.08,approved
2398,2398,google pay,2023/01/15 16:12:12,14.02,approved
2399,2399,google pay,2023/01/16 15:29:00,42.06,approved
2400,2400,paypal,2024/02/26 20:17:00,17.32,approved
2401,2401,credit card,2024/04/22 16:26:36,28.04,approved
2402,2402,paypal,2024/04/20 18:07:24,37.94,approved
2403,2403,google pay,2023/12/25 10:55:24,26.90,approved
2404,2404,apple pay,2024/01/02 15:29:00,15.40,approved
2405,2405,google pay,2023/05/10 20:31:24,17.08,approved
2406,2406,apple pay,2023/04/18 20:31:24,14.96,approved
2407,2407,credit card,2023/07/15 08:02:36,35.66,approved
2408,2408,apple pay,2023/04/04 08:02:36,57.24,approved
2409,2409,paypal,2023/05/24 16:41:00,30.18,approved
2410,2410,credit card,2023/07/27 13:33:48,14.15,approved
2411,2411,credit card,2023/09/14 07:05:00,30.66,approved
2412,2412,paypal,2024/03/01 07:33:48,25.07,approved
2413,2413,debit card,2023/11/19 15:43:24,14.62,approved
2414,2414,apple pay,2023/11/30 14:31:24,27.95,approved
2415,2415,paypal,2024/02/13 17:24:12,28.58,approved
2416,2416,credit card,2023/04/16 16:55:24,22.40,approved
2417,2417,debit card,2023/08/05 15:43:24,51.03,approved
2418,2418,credit card,2023/12/04 18:50:36,28.00,approved
2419,2419,apple pay,2023/08/10 19:05:00,35.40,approved
2420,2420,debit card,2023/03/13 14:45:48,25.82,approved
2421,2421,apple pay,2023/03/18 21:57:48,15.22,approved
2422,2422,credit card,2023/01/08 14:17:00,52.39,approved
2423,2423,apple pay,2023/08/02 20:45:48,35.48,approved
2424,2424,paypal,2023/04/07 17:38:36,20.28,approved
2425,2425,debit card,2023/06/15 12:21:48,18.34,approved
2426,2426,google pay,2023/12/08 22:41:00,24.80,approved
2427,2427,paypal,2023/05/09 07:05:00,29.31,approved
2428,2428,debit card,2023/03/03 16:55:24,22.07,approved
2429,2429,credit card,2023/06/21 17:53:00,30.21,approved
2430,2430,paypal,2023/10/13 15:00:12,16.07,approved
2431,2431,debit card,2024/02/02 15:43:24,37.27,approved
2432,2432,credit card,2023/03/31 16:55:24,28.20,approved
2433,2433,debit card,2023/12/12 08:45:48,15.02,approved
2434,2434,google pay,2024/02/18 15:43:24,26.99,approved
2435,2435,paypal,2024/05/01 21:43:24,8.83,approved
2436,2436,apple pay,2023/11/05 21:00:12,17.63,approved
2437,2437,credit card,2024/01/28 10:12:12,12.23,approved
2438,2438,apple pay,2023/01/27 08:31:24,31.93,approved
2439,2439,google pay,2023/08/31 10:41:00,24.92,approved
2440,2440,credit card,2024/05/21 09:57:48,13.97,approved
2441,2441,apple pay,2023/01/09 08:45:48,27.28,approved
2442,2442,apple pay,2023/11/23 19:48:12,26.25,approved
2443,2443,debit card,2024/02/21 22:12:12,14.78,approved
2444,2444,credit card,2023/08/15 16:55:24,32.75,approved
2445,2445,debit card,2023/07/22 12:36:12,34.28,approved
2446,2446,credit card,2024/01/05 11:24:12,10.54,approved
2447,2447,apple pay,2023/07/26 15:57:48,17.70,approved
2448,2448,credit card,2023/08/21 12:50:36,23.10,approved
2449,2449,google pay,2023/06/04 17:24:12,42.89,approved
2450,2450,apple pay,2024/05/15 21:57:48,10.42,approved
2451,2451,google pay,2023/01/10 13:33:48,19.30,approved
2452,2452,google pay,2023/10/24 21:43:24,33.85,approved
2453,2453,google pay,2023/03/15 19:33:48,14.27,approved
2454,2454,credit card,2024/02/13 17:09:48,53.32,approved
2455,2455,paypal,2023/12/10 14:31:24,22.93,approved
2456,2456,paypal,2024/04/09 07:19:24,31.91,approved
2457,2457,apple pay,2024/04/30 12:07:24,45.07,approved
2458,2458,paypal,2023/09/14 20:45:48,39.22,approved
2459,2459,google pay,2023/03/18 18:07:24,51.03,approved
2460,2460,paypal,2023/09/08 08:17:00,18.44,approved
2461,2461,google pay,2023/03/19 12:36:12,13.94,approved
2462,2462,paypal,2024/01/31 21:00:12,15.89,approved
2463,2463,apple pay,2023/10/21 07:19:24,12.43,approved
2464,2464,credit card,2023/05/22 13:19:24,18.44,approved
2465,2465,google pay,2023/12/22 14:17:00,30.40,approved
2466,2466,paypal,2024/04/29 11:38:36,53.64,approved
2467,2467,debit card,2023/02/28 17:38:36,29.53,approved
2468,2468,paypal,2024/04/21 10:26:36,17.31,approved
2469,2469,credit card,2024/01/19 13:48:12,30.19,approved
2470,2470,credit card,2023/05/30 14:45:48,34.80,approved
2471,2471,google pay,2024/01/10 13:05:00,21.11,approved
2472,2472,google pay,2023/11/09 13:05:00,42.44,approved
2473,2473,google pay,2023/09/28 10:41:00,8.78,approved
2474,2474,google pay,2023/08/25 19:05:00,24.70,approved
2475,2475,google pay,2023/04/23 16:55:24,49.95,approved
2476,2476,credit card,2024/01/15 12:50:36,33.00,approved
2477,2477,paypal,2024/05/13 13:33:48,35.43,approved
2478,2478,google pay,2023/02/16 17:38:36,12.45,approved
