trip_id,passenger_id,driver_id,vehicle_id,start_address_id,end_address_id,start_date,end_date,trip_status,pricing_id,miles_travelled
1959,202,193,28,243,1450,2024/03/04 07:40:48,2024/03/04 08:08:48,in_progress,3,14.35
1960,945,236,276,1533,627,2023/04/27 21:07:12,2023/04/27 21:48:12,in_progress,2,20.62
1961,837,32,102,3636,3091,2023/08/26 15:07:12,2023/08/26 15:22:12,completed,3,7.94
1962,1337,169,75,2277,278,2023/07/18 07:55:12,2023/07/18 08:12:12,completed,3,8.79
1963,75,146,31,2950,2859,2023/05/09 15:50:24,2023/05/09 16:22:24,completed,1,16.34
1964,493,349,339,978,1451,2023/08/22 13:12:00,2023/08/22 13:29:00,in_progress,2,8.99
1965,441,222,335,2473,2465,2023/08/11 10:04:48,2023/08/11 10:25:48,completed,3,10.61
1966,108,281,29,1246,853,2023/07/05 16:48:00,2023/07/05 17:29:00,in_progress,1,20.51
1967,1380,270,309,2014,562,2024/05/09 10:33:36,2024/05/09 10:51:36,completed,2,9.28
1968,1416,370,212,1354,3054,2023/12/19 12:57:36,2023/12/19 13:30:36,completed,3,16.95
1969,393,289,60,36,2351,2023/12/11 11:02:24,2023/12/11 11:13:24,completed,3,5.59
1970,810,272,100,3328,365,2024/01/26 13:40:48,2024/01/26 13:40:48,cancelled,1,0.00
1971,50,126,58,3407,91,2023/10/06 15:21:36,2023/10/06 15:32:36,completed,1,5.84
1972,1018,332,15,2094,3714,2024/04/13 22:19:12,2024/04/13 22:50:12,completed,1,15.83
1973,477,57,353,2449,627,2023/05/26 08:52:48,2023/05/26 09:00:48,completed,2,4.11
1974,639,340,314,3955,475,2023/08/06 11:31:12,2023/08/06 12:11:12,in_progress,1,20.15
1975,1427,243,109,2891,3085,2024/02/13 08:52:48,2024/02/13 09:36:48,in_progress,2,22.27
1976,643,164,275,750,816,2023/10/28 17:02:24,2023/10/28 17:19:24,completed,1,8.60
1977,214,91,163,273,2324,2023/10/19 14:24:00,2023/10/19 14:42:00,completed,2,9.45
1978,852,103,368,3765,637,2023/04/16 10:19:12,2023/04/16 10:49:12,in_progress,1,15.36
1979,343,217,335,1496,3549,2023/07/15 21:07:12,2023/07/15 21:38:12,completed,3,15.54
1980,602,160,352,1002,1258,2023/03/04 19:55:12,2023/03/04 20:07:12,completed,1,6.11
1981,999,37,226,139,3208,2023/03/12 15:50:24,2023/03/12 16:07:24,in_progress,2,8.67
1982,907,134,207,1346,2213,2023/03/19 19:40:48,2023/03/19 20:11:48,in_progress,3,15.61
1983,192,293,225,3257,493,2024/04/21 16:19:12,2024/04/21 16:51:12,completed,3,16.49
1984,1495,107,263,1296,482,2024/01/15 19:55:12,2024/01/15 20:08:12,in_progress,1,6.75
1985,324,313,125,1287,2099,2023/02/18 21:50:24,2023/02/18 22:00:24,completed,1,5.38
1986,1227,302,245,266,517,2023/07/30 18:00:00,2023/07/30 18:09:00,in_progress,3,5.00
1987,1158,123,232,300,3837,2024/03/01 11:31:12,2024/03/01 12:02:12,completed,1,15.61
1988,64,202,75,2548,1592,2024/05/17 21:50:24,2024/05/17 22:16:24,completed,3,13.07
1989,985,365,156,2898,1177,2024/04/15 22:33:36,2024/04/15 23:06:36,completed,2,16.71
1990,647,343,381,2319,304,2023/10/05 20:09:36,2023/10/05 20:16:36,completed,2,3.69
1991,271,83,275,3366,961,2024/03/23 22:04:48,2024/03/23 22:19:48,in_progress,2,7.96
1992,108,94,98,2147,539,2024/01/08 12:00:00,2024/01/08 12:16:00,completed,2,8.06
1993,170,118,30,3133,2280,2023/11/28 16:33:36,2023/11/28 16:47:36,completed,1,7.48
1994,380,301,337,2231,2859,2024/01/20 08:24:00,2024/01/20 08:53:00,in_progress,3,14.58
1995,1314,175,393,3999,914,2023/04/11 18:28:48,2023/04/11 18:38:48,in_progress,2,5.11
1996,1348,362,333,1467,3547,2023/12/11 15:21:36,2023/12/11 15:40:36,in_progress,3,9.71
1997,393,237,224,1118,1446,2023/06/18 18:00:00,2023/06/18 18:34:00,completed,2,17.16
1998,940,353,395,1417,1503,2023/10/30 15:50:24,2023/10/30 16:05:24,in_progress,3,7.55
1999,787,132,121,2075,3024,2023/09/25 21:36:00,2023/09/25 21:49:00,completed,3,6.67
2000,498,204,201,2655,1287,2023/10/29 19:12:00,2023/10/29 19:20:00,completed,1,4.37
2001,1086,313,375,2713,2266,2023/05/25 07:12:00,2023/05/25 07:24:00,completed,3,6.35
2002,885,43,372,1570,2676,2023/11/16 11:31:12,2023/11/16 12:14:12,in_progress,1,21.81
2003,566,137,256,96,655,2023/02/24 12:14:24,2023/02/24 12:26:24,in_progress,2,6.24
2004,1423,272,258,2259,1030,2024/01/18 12:28:48,2024/01/18 12:43:48,completed,1,7.51
2005,4,72,189,809,3121,2024/03/26 17:16:48,2024/03/26 17:24:48,completed,1,4.38
2006,364,268,292,697,2664,2024/04/22 14:09:36,2024/04/22 14:36:36,in_progress,2,13.64
2007,695,392,51,2347,2628,2024/03/03 19:12:00,2024/03/03 19:21:00,completed,1,4.73
2008,676,90,144,3461,893,2023/12/22 13:26:24,2023/12/22 14:00:24,in_progress,2,17.12
2009,150,118,243,2123,3811,2024/04/28 22:04:48,2024/04/28 22:39:48,in_progress,1,17.77
2010,1317,152,230,1304,3106,2023/11/17 22:33:36,2023/11/17 22:54:36,completed,3,10.71
2011,1207,226,284,3305,407,2023/05/19 15:07:12,2023/05/19 15:25:12,in_progress,2,9.33
2012,1091,13,215,693,3455,2023/02/10 22:04:48,2023/02/10 22:11:48,completed,2,3.55
2013,1435,123,369,394,1855,2023/11/29 12:57:36,2023/11/29 13:41:36,completed,2,22.29
2014,308,144,246,3576,3669,2023/07/26 11:02:24,2023/07/26 11:02:24,cancelled,2,0.00
2015,293,37,252,1002,1621,2024/03/12 18:00:00,2024/03/12 18:16:00,in_progress,3,8.26
2016,8,109,376,3400,1002,2023/11/19 15:21:36,2023/11/19 15:33:36,completed,1,6.07
2017,708,21,167,3956,3057,2024/01/13 11:45:36,2024/01/13 12:08:36,completed,1,11.75
2018,876,113,114,419,628,2024/01/21 18:43:12,2024/01/21 19:06:12,completed,2,11.95
2019,423,12,223,227,316,2023/08/22 22:33:36,2023/08/22 22:49:36,completed,3,8.40
2020,1051,250,56,1996,3934,2024/05/17 22:19:12,2024/05/17 22:44:12,in_progress,3,12.50
2021,728,145,40,2431,1065,2023/12/13 22:19:12,2023/12/13 22:42:12,completed,1,11.69
2022,1278,309,84,1146,2736,2023/05/12 21:07:12,2023/05/12 21:25:12,completed,3,9.31
2023,872,123,72,3947,3887,2023/01/25 17:45:36,2023/01/25 18:14:36,completed,3,14.90
2024,854,236,382,1185,3577,2024/03/30 14:38:24,2024/03/30 15:22:24,in_progress,1,22.16
2025,1023,202,254,1313,3351,2023/06/27 09:07:12,2023/06/27 09:29:12,completed,1,11.26
2026,237,208,349,1811,450,2023/08/02 06:57:36,2023/08/02 07:19:36,completed,3,11.06
2027,863,141,280,1639,2751,2023/10/01 22:33:36,2023/10/01 23:15:36,completed,3,21.31
2028,1418,299,314,3782,1770,2023/12/20 22:33:36,2023/12/20 23:17:36,in_progress,2,22.32
2029,897,54,295,2397,163,2023/05/14 17:02:24,2023/05/14 17:17:24,completed,1,7.92
2030,4,104,183,2908,272,2024/04/19 10:19:12,2024/04/19 10:26:12,completed,1,3.88
2031,265,48,323,2226,941,2023/02/18 18:57:36,2023/02/18 19:11:36,in_progress,1,7.11
2032,1330,42,275,746,1701,2024/04/17 07:26:24,2024/04/17 07:43:24,completed,1,8.75
2033,1260,286,256,1592,2009,2024/04/06 08:52:48,2024/04/06 09:19:48,in_progress,2,13.82
2034,99,52,230,2911,787,2023/08/26 16:04:48,2023/08/26 16:20:48,completed,3,8.40
2035,199,214,107,3893,87,2023/12/28 10:48:00,2023/12/28 11:15:00,completed,2,13.77
2036,790,317,271,3923,1122,2023/02/03 14:38:24,2023/02/03 15:14:24,in_progress,3,18.50
2037,70,367,66,2434,143,2023/02/02 16:19:12,2023/02/02 16:37:12,in_progress,1,9.14
2038,1422,189,69,3473,976,2023/07/06 13:55:12,2023/07/06 14:29:12,in_progress,3,17.29
2039,705,95,145,3697,2912,2024/05/06 16:19:12,2024/05/06 16:50:12,in_progress,1,15.54
2040,15,50,212,487,1770,2023/03/29 20:38:24,2023/03/29 20:57:24,completed,2,9.82
2041,152,111,272,1617,3333,2024/04/16 11:16:48,2024/04/16 11:45:48,completed,1,14.94
2042,476,381,47,1439,2146,2023/11/20 13:12:00,2023/11/20 13:57:00,in_progress,2,22.50
2043,554,287,180,988,936,2023/10/19 20:38:24,2023/10/19 20:49:24,completed,2,5.74
2044,781,212,239,2472,2314,2024/02/01 17:02:24,2024/02/01 17:31:24,in_progress,3,14.89
2045,814,85,86,414,3760,2024/04/13 16:33:36,2024/04/13 17:04:36,completed,1,15.50
2046,973,301,76,533,2281,2023/10/15 07:55:12,2023/10/15 08:02:12,completed,1,3.94
2047,855,283,281,1410,1548,2024/02/10 22:04:48,2024/02/10 22:47:48,completed,1,21.84
2048,885,232,280,532,281,2023/05/24 21:07:12,2023/05/24 21:21:12,completed,2,7.24
2049,1081,63,223,2155,1056,2024/03/12 21:36:00,2024/03/12 22:19:00,in_progress,3,21.92
2050,650,287,1,1621,2230,2023/11/30 18:43:12,2023/11/30 18:50:12,completed,3,3.80
2051,515,306,169,3613,722,2023/05/01 11:16:48,2023/05/01 11:56:48,in_progress,3,20.38
2052,816,331,56,2214,3567,2023/08/01 20:24:00,2023/08/01 21:05:00,in_progress,1,20.84
2053,360,329,70,2608,1430,2024/04/02 22:48:00,2024/04/02 23:29:00,completed,2,20.96
2054,1324,331,142,3659,2646,2023/08/31 18:43:12,2023/08/31 18:59:12,completed,3,8.14
2055,584,244,364,2485,2347,2023/09/26 07:55:12,2023/09/26 08:21:12,completed,2,13.18
2056,575,315,343,3680,3049,2023/12/31 19:12:00,2023/12/31 19:23:00,completed,2,5.71
2057,1001,365,368,3578,2393,2023/10/26 11:02:24,2023/10/26 11:30:24,completed,2,14.18
2058,593,220,217,578,2248,2024/02/08 18:00:00,2024/02/08 18:33:00,in_progress,3,16.98
2059,681,151,359,690,2851,2023/03/22 10:19:12,2023/03/22 10:43:12,in_progress,2,12.36
2060,1182,47,180,3536,1034,2023/03/02 22:04:48,2023/03/02 22:26:48,completed,3,11.41
2061,267,205,207,2971,2216,2024/05/02 12:57:36,2024/05/02 13:16:36,completed,1,9.98
2062,1426,154,12,882,2666,2023/11/17 20:09:36,2023/11/17 20:38:36,completed,3,14.62
2063,717,226,164,168,233,2024/01/26 22:33:36,2024/01/26 23:06:36,completed,2,16.80
2064,497,231,326,2542,379,2023/09/30 15:21:36,2023/09/30 15:41:36,completed,2,10.22
2065,89,281,167,3352,979,2023/08/21 08:52:48,2023/08/21 09:15:48,completed,1,11.72
2066,994,348,61,3975,2249,2023/01/28 17:16:48,2023/01/28 17:49:48,in_progress,2,16.84
2067,1029,279,290,97,1204,2023/10/23 11:02:24,2023/10/23 11:16:24,completed,3,7.21
2068,370,37,121,2618,777,2023/10/02 12:43:12,2023/10/02 13:06:12,completed,2,11.59
2069,1045,131,72,2217,2188,2024/02/26 21:50:24,2024/02/26 22:20:24,completed,3,15.10
2070,152,356,8,467,3008,2024/04/03 19:55:12,2024/04/03 20:15:12,in_progress,3,10.16
2071,667,385,126,978,526,2023/04/14 13:26:24,2023/04/14 13:53:24,completed,2,13.69
2072,1048,360,277,3300,1969,2023/11/16 19:12:00,2023/11/16 19:39:00,completed,1,13.81
2073,1240,57,261,1243,1899,2024/05/03 09:50:24,2024/05/03 10:01:24,completed,1,5.89
2074,593,83,305,552,2572,2024/02/10 20:52:48,2024/02/10 21:24:48,in_progress,2,16.12
2075,1314,343,217,86,688,2023/05/22 19:55:12,2023/05/22 20:20:12,in_progress,1,12.56
2076,445,387,210,426,11,2024/05/11 20:52:48,2024/05/11 21:30:48,completed,1,19.28
2077,1184,223,34,2742,23,2023/05/12 09:36:00,2023/05/12 10:18:00,completed,2,21.18
2078,1287,270,371,215,2163,2023/06/11 18:28:48,2023/06/11 18:48:48,in_progress,1,10.40
2079,680,54,390,3986,383,2023/01/02 21:36:00,2023/01/02 21:45:00,completed,2,4.83
2080,73,138,297,854,240,2024/04/04 18:57:36,2024/04/04 19:04:36,completed,1,3.66
2081,1265,307,359,973,143,2023/09/18 15:21:36,2023/09/18 15:29:36,completed,2,4.16
2082,786,11,184,2467,1697,2023/07/10 18:28:48,2023/07/10 19:06:48,in_progress,2,19.35
2083,625,4,363,2312,433,2023/05/06 08:38:24,2023/05/06 09:17:24,in_progress,2,19.88
2084,1453,355,168,3928,1358,2023/10/29 13:40:48,2023/10/29 14:24:48,completed,2,22.10
2085,209,397,37,629,1415,2024/03/06 08:38:24,2024/03/06 08:55:24,completed,1,8.66
2086,742,91,318,3450,1389,2023/08/04 18:00:00,2023/08/04 18:19:00,completed,3,9.69
2087,790,126,277,3507,2625,2023/07/28 18:57:36,2023/07/28 19:19:36,completed,2,11.27
2088,1094,320,224,585,2331,2023/01/25 22:48:00,2023/01/25 22:59:00,in_progress,2,5.56
2089,93,339,364,2136,2309,2024/04/12 13:26:24,2024/04/12 14:02:24,completed,1,18.41
2090,1096,48,203,2143,2257,2024/05/20 18:14:24,2024/05/20 18:22:24,completed,2,4.37
2091,1003,152,263,3500,3251,2024/03/22 12:57:36,2024/03/22 13:10:36,in_progress,2,6.61
2092,188,33,86,1533,706,2023/07/29 22:33:36,2023/07/29 22:52:36,completed,2,9.67
2093,1159,376,284,1216,1532,2023/11/11 07:55:12,2023/11/11 08:34:12,completed,1,19.93
2094,211,1,345,2592,2183,2023/10/19 08:38:24,2023/10/19 08:46:24,completed,2,4.18
2095,616,110,192,59,2871,2023/03/14 10:33:36,2023/03/14 11:10:36,in_progress,3,18.78
2096,1210,259,116,3280,2597,2023/02/21 10:19:12,2023/02/21 10:52:12,in_progress,3,16.56
2097,1243,225,214,3255,58,2024/04/02 13:55:12,2024/04/02 14:20:12,completed,1,12.87
2098,134,79,167,856,3376,2024/04/20 14:52:48,2024/04/20 15:12:48,completed,1,10.33
2099,636,221,343,2545,3455,2024/04/19 11:02:24,2024/04/19 11:41:24,in_progress,2,19.60
2100,636,114,166,3979,2169,2024/04/26 19:12:00,2024/04/26 19:38:00,completed,1,13.45
2101,1022,114,78,3739,2327,2024/05/15 19:55:12,2024/05/15 20:11:12,completed,1,8.41
2102,1163,282,310,2201,1322,2023/10/02 20:52:48,2023/10/02 21:08:48,completed,2,8.07
2103,774,36,336,996,3559,2024/05/06 21:36:00,2024/05/06 21:59:00,completed,1,11.90
2104,1106,366,290,3856,412,2023/07/26 13:26:24,2023/07/26 13:59:24,completed,3,16.65
2105,1265,142,386,3890,2897,2023/01/02 14:24:00,2023/01/02 14:44:00,completed,3,10.31
2106,1454,60,9,236,283,2023/01/01 14:38:24,2023/01/01 15:08:24,completed,1,15.20
2107,1375,190,116,558,2248,2023/12/08 20:38:24,2023/12/08 21:16:24,completed,1,19.42
2108,1260,183,185,3758,3531,2023/04/07 20:52:48,2023/04/07 21:32:48,completed,2,20.20
2109,783,42,98,639,3922,2023/01/23 19:40:48,2023/01/23 20:06:48,in_progress,2,13.33
2110,341,13,254,2334,3069,2023/11/21 16:33:36,2023/11/21 16:41:36,in_progress,3,4.27
2111,399,168,51,1866,3761,2024/04/20 08:52:48,2024/04/20 09:35:48,completed,2,21.55
2112,477,242,238,3240,3433,2024/01/31 15:50:24,2024/01/31 16:20:24,in_progress,2,15.37
2113,302,342,367,928,3441,2023/04/16 22:19:12,2023/04/16 22:42:12,in_progress,2,11.97
2114,1061,384,234,3333,3224,2024/05/09 08:09:36,2024/05/09 08:22:36,in_progress,1,6.84
2115,294,50,16,159,2897,2023/01/24 09:21:36,2023/01/24 09:45:36,in_progress,3,12.27
2116,953,4,172,3139,2216,2023/03/05 20:38:24,2023/03/05 21:10:24,completed,1,16.08
2117,282,218,292,1460,2574,2023/11/20 19:55:12,2023/11/20 20:10:12,in_progress,1,7.69
2118,774,16,314,2860,2165,2023/05/22 13:55:12,2023/05/22 14:21:12,completed,2,13.02
2119,1387,301,93,1162,2327,2023/06/16 17:02:24,2023/06/16 17:13:24,in_progress,1,5.90
2120,970,85,48,3858,2927,2024/01/17 19:55:12,2024/01/17 20:16:12,in_progress,2,10.51
2121,1398,178,344,1557,2229,2023/05/22 16:04:48,2023/05/22 16:45:48,completed,2,20.84
2122,767,86,328,2225,663,2023/02/02 22:19:12,2023/02/02 22:42:12,completed,1,11.87
2123,510,371,89,1508,2413,2023/12/06 17:16:48,2023/12/06 17:54:48,completed,3,19.06
2124,742,380,146,3289,2299,2024/05/08 10:04:48,2024/05/08 10:22:48,completed,1,9.25
2125,786,379,348,3677,1603,2023/10/21 18:00:00,2023/10/21 18:10:00,completed,3,5.28
2126,888,142,279,999,375,2023/10/24 21:50:24,2023/10/24 22:31:24,completed,1,20.68
2127,146,189,397,2430,3738,2023/01/22 10:33:36,2023/01/22 10:49:36,in_progress,3,8.49
2128,950,163,304,1099,3277,2023/03/08 14:52:48,2023/03/08 15:33:48,in_progress,2,20.90
2129,558,183,120,2922,1924,2023/11/04 17:02:24,2023/11/04 17:43:24,in_progress,3,20.54
2130,564,51,247,2254,3469,2024/04/30 13:40:48,2024/04/30 13:55:48,in_progress,1,7.66
2131,117,188,121,3878,3215,2023/12/13 07:55:12,2023/12/13 08:10:12,completed,1,8.00
2132,696,248,140,636,1114,2024/04/13 18:43:12,2024/04/13 19:15:12,completed,2,16.35
2133,116,266,260,2978,2066,2023/06/07 21:36:00,2023/06/07 21:59:00,completed,2,11.84
2134,252,35,220,2495,3199,2024/01/21 14:52:48,2024/01/21 15:27:48,in_progress,2,17.81
2135,571,178,231,677,1573,2024/02/10 07:12:00,2024/02/10 07:39:00,completed,3,13.96
2136,845,336,33,1588,3610,2023/05/21 19:55:12,2023/05/21 20:16:12,completed,3,10.87
2137,674,344,44,559,1033,2023/10/22 12:14:24,2023/10/22 12:30:24,in_progress,2,8.43
2138,1239,251,223,331,989,2023/09/27 16:19:12,2023/09/27 16:39:12,in_progress,3,10.23
2139,562,157,386,2783,2731,2024/02/18 17:02:24,2024/02/18 17:37:24,completed,2,17.98
2140,866,311,65,3695,23,2023/08/03 15:07:12,2023/08/03 15:37:12,completed,3,15.42
2141,1283,68,22,3374,2764,2023/10/23 08:24:00,2023/10/23 09:04:00,completed,1,20.49
2142,313,89,202,3753,1061,2024/03/26 19:40:48,2024/03/26 20:05:48,completed,1,12.61
2143,1109,360,293,1100,1161,2024/04/24 11:31:12,2024/04/24 11:55:12,completed,3,12.36
2144,614,376,156,3309,1898,2023/04/11 13:40:48,2023/04/11 14:21:48,completed,3,20.72
2145,851,372,12,602,2926,2023/08/01 22:19:12,2023/08/01 22:31:12,completed,3,6.32
2146,788,64,244,1462,1141,2023/10/20 10:33:36,2023/10/20 10:49:36,completed,1,8.11
2147,986,300,395,235,1300,2023/05/17 07:12:00,2023/05/17 07:39:00,in_progress,1,13.96
2148,659,291,244,3471,762,2023/04/05 07:55:12,2023/04/05 08:10:12,completed,1,7.66
2149,8,318,368,1395,2371,2023/04/27 12:00:00,2023/04/27 12:39:00,in_progress,1,19.56
2150,1221,311,149,2023,3308,2023/10/23 17:16:48,2023/10/23 17:59:48,in_progress,1,21.89
2151,580,162,281,111,328,2023/03/04 08:24:00,2023/03/04 08:57:00,in_progress,3,16.74
2152,618,82,166,2636,47,2023/11/06 12:43:12,2023/11/06 13:27:12,completed,1,22.41
2153,1457,221,283,756,3484,2024/02/16 17:45:36,2024/02/16 17:52:36,completed,3,3.97
2154,548,143,343,194,1476,2024/03/07 13:40:48,2024/03/07 13:49:48,in_progress,3,4.54
2155,978,73,141,1595,2404,2023/06/06 15:07:12,2023/06/06 15:21:12,in_progress,1,7.40
2156,280,181,116,557,2917,2023/09/20 14:52:48,2023/09/20 15:25:48,in_progress,2,16.50
2157,755,281,349,3560,233,2024/02/03 09:50:24,2024/02/03 09:59:24,in_progress,2,4.65
2158,530,143,79,672,1020,2024/05/18 16:19:12,2024/05/18 16:29:12,completed,2,5.47
2159,653,93,41,1921,471,2023/05/17 07:40:48,2023/05/17 07:59:48,in_progress,3,9.99
2160,229,367,131,264,2078,2023/08/05 18:00:00,2023/08/05 18:44:00,completed,2,22.43
2161,1499,136,173,2896,1824,2023/09/18 19:40:48,2023/09/18 19:57:48,completed,3,8.87
2162,191,218,202,1664,2408,2023/11/20 15:36:00,2023/11/20 15:55:00,completed,2,9.85
2163,315,165,235,3532,1827,2023/01/10 14:38:24,2023/01/10 15:09:24,in_progress,3,15.85
2164,638,328,196,600,542,2023/04/14 15:07:12,2023/04/14 15:47:12,completed,1,20.34
2165,361,125,92,1169,3606,2023/01/10 22:33:36,2023/01/10 23:12:36,in_progress,2,19.66
2166,693,200,283,141,1654,2024/04/01 12:28:48,2024/04/01 13:02:48,in_progress,3,17.07
2167,1253,39,52,795,3867,2023/05/16 07:26:24,2023/05/16 07:34:24,in_progress,2,4.02
2168,206,21,229,3636,1456,2023/12/23 13:26:24,2023/12/23 13:52:24,in_progress,2,13.05
2169,1351,245,391,3922,2267,2023/05/03 11:31:12,2023/05/03 11:51:12,completed,1,10.01
2170,1197,281,234,1269,3319,2023/08/16 16:19:12,2023/08/16 16:57:12,completed,1,19.31
2171,1469,172,119,53,2295,2023/04/18 20:52:48,2023/04/18 21:06:48,in_progress,2,7.47
2172,321,234,171,700,302,2023/12/06 21:36:00,2023/12/06 21:43:00,completed,2,3.59
2173,1354,249,350,2521,1051,2023/04/02 16:33:36,2023/04/02 17:17:36,in_progress,2,22.13
2174,876,388,369,516,2002,2023/05/31 14:52:48,2023/05/31 15:05:48,in_progress,2,6.91
2175,448,349,50,1970,194,2023/03/04 07:55:12,2023/03/04 08:12:12,in_progress,2,8.93
2176,824,18,318,2888,2856,2023/12/12 14:24:00,2023/12/12 14:41:00,completed,3,8.90
2177,1328,12,69,956,2769,2023/04/03 18:00:00,2023/04/03 18:23:00,in_progress,1,11.51
2178,328,75,74,982,3355,2024/04/20 22:33:36,2024/04/20 22:52:36,completed,1,9.94
2179,643,300,41,163,851,2023/04/02 18:57:36,2023/04/02 19:33:36,in_progress,3,18.30
2180,1460,182,27,3069,238,2023/04/01 21:50:24,2023/04/01 22:08:24,in_progress,2,9.05
2181,1250,386,101,1853,807,2023/10/07 21:50:24,2023/10/07 22:17:24,completed,2,13.72
2182,378,397,288,2048,3698,2024/04/10 16:04:48,2024/04/10 16:41:48,completed,2,18.55
2183,357,41,113,132,29,2023/10/01 14:24:00,2023/10/01 14:37:00,completed,2,6.88
2184,39,358,250,3112,3685,2023/01/06 18:00:00,2023/01/06 18:42:00,completed,3,21.32
2185,1354,328,300,3694,3716,2023/05/04 16:48:00,2023/05/04 17:11:00,completed,1,11.61
2186,366,393,230,2019,1121,2023/02/10 13:26:24,2023/02/10 13:44:24,completed,3,9.27
2187,1349,51,357,235,2850,2023/05/20 21:36:00,2023/05/20 21:58:00,completed,1,11.13
2188,52,34,122,156,3143,2023/06/16 19:40:48,2023/06/16 20:06:48,in_progress,1,13.08
2189,972,396,255,1354,3665,2024/01/09 13:40:48,2024/01/09 14:14:48,completed,3,17.26
2190,472,180,260,550,1601,2023/12/03 21:21:36,2023/12/03 21:53:36,completed,1,16.31
2191,661,307,103,2777,1274,2023/05/27 18:43:12,2023/05/27 18:56:12,completed,1,6.54
2192,108,173,79,2100,1626,2023/06/30 16:19:12,2023/06/30 16:54:12,in_progress,3,17.88
2193,1049,332,124,702,495,2023/12/11 14:38:24,2023/12/11 15:00:24,in_progress,2,11.06
2194,398,350,91,1725,1327,2023/09/15 14:38:24,2023/09/15 14:56:24,completed,2,9.47
2195,280,37,302,1479,560,2023/10/28 13:40:48,2023/10/28 14:06:48,completed,3,13.27
2196,402,157,47,3139,2957,2024/04/27 21:21:36,2024/04/27 21:41:36,completed,1,10.48
2197,1356,362,219,2127,695,2024/02/29 07:26:24,2024/02/29 07:59:24,completed,1,16.77
2198,192,197,362,1071,2238,2023/12/12 07:40:48,2023/12/12 08:04:48,in_progress,1,12.36
2199,889,316,245,2648,1448,2023/10/02 22:48:00,2023/10/02 23:11:00,completed,2,11.69
2200,883,148,36,1652,3428,2024/01/15 12:57:36,2024/01/15 13:38:36,completed,1,20.97
2201,177,377,308,1607,692,2023/05/22 10:04:48,2023/05/22 10:30:48,completed,1,13.11
2202,1180,100,393,2137,779,2023/08/16 15:50:24,2023/08/16 16:21:24,in_progress,2,15.51
2203,1468,385,171,3896,2363,2023/10/09 18:14:24,2023/10/09 18:43:24,in_progress,2,14.51
2204,708,294,142,3944,2191,2023/02/21 21:50:24,2023/02/21 22:27:24,completed,2,18.83
2205,1342,181,281,3806,1897,2023/08/22 22:19:12,2023/08/22 22:32:12,completed,1,6.95
2206,1264,227,226,271,2591,2024/05/21 16:48:00,2024/05/21 17:16:00,in_progress,3,14.15
2207,1472,244,16,3467,2384,2023/05/07 20:09:36,2023/05/07 20:26:36,completed,2,8.84
2208,520,341,261,636,3776,2023/05/03 20:38:24,2023/05/03 21:20:24,completed,2,21.15
2209,605,50,363,3096,3080,2023/02/07 20:09:36,2023/02/07 20:44:36,completed,1,17.95
2210,1140,179,344,2414,2176,2024/02/06 14:52:48,2024/02/06 15:04:48,completed,3,6.32
2211,1187,235,335,1744,3009,2023/03/16 12:43:12,2023/03/16 13:17:12,completed,1,17.07
2212,467,301,180,3773,961,2023/07/16 08:09:36,2023/07/16 08:35:36,completed,1,13.11
2213,695,336,282,1169,2930,2023/07/05 10:19:12,2023/07/05 10:47:12,completed,1,14.39
2214,471,391,280,2044,210,2023/06/03 07:26:24,2023/06/03 07:44:24,completed,2,9.42
2215,934,19,336,1826,3622,2024/02/29 19:40:48,2024/02/29 19:55:48,completed,1,7.57
2216,682,270,82,24,3818,2023/07/30 12:28:48,2023/07/30 13:11:48,completed,2,21.71
2217,313,321,28,690,3876,2023/02/28 10:19:12,2023/02/28 10:46:12,completed,2,13.73
2218,676,281,113,179,386,2024/05/06 17:31:12,2024/05/06 17:51:12,in_progress,2,10.05
2219,1053,337,362,1314,799,2024/04/03 20:52:48,2024/04/03 21:36:48,in_progress,3,22.18
2220,201,98,127,2810,435,2023/05/11 13:26:24,2023/05/11 13:33:24,completed,1,3.63
2221,238,311,349,3569,2466,2023/05/19 19:55:12,2023/05/19 20:28:12,completed,1,16.80
2222,79,100,299,139,560,2023/12/18 20:24:00,2023/12/18 20:42:00,completed,1,9.04
2223,423,391,208,2129,2998,2023/02/20 17:02:24,2023/02/20 17:36:24,completed,2,17.17
2224,579,36,1,3136,712,2024/03/31 18:28:48,2024/03/31 18:39:48,in_progress,3,5.97
2225,329,307,310,2530,3406,2023/08/29 07:55:12,2023/08/29 08:22:12,completed,3,13.55
2226,1393,77,189,1896,2603,2023/11/08 13:26:24,2023/11/08 13:53:24,in_progress,2,13.86
2227,786,189,125,342,3228,2023/03/20 15:50:24,2023/03/20 16:24:24,completed,1,17.08
2228,51,101,150,3372,3019,2023/02/28 14:52:48,2023/02/28 15:31:48,in_progress,1,19.54
2229,341,326,256,1551,2637,2023/03/26 08:24:00,2023/03/26 08:46:00,completed,2,11.22
2230,584,316,190,2918,937,2024/01/27 18:43:12,2024/01/27 19:09:12,completed,1,13.37
2231,1061,372,239,2378,65,2023/05/22 20:52:48,2023/05/22 21:03:48,in_progress,1,5.50
2232,1139,231,83,138,3323,2024/05/15 21:21:36,2024/05/15 21:57:36,completed,2,18.19
2233,400,205,359,1856,1417,2023/05/16 18:43:12,2023/05/16 19:24:12,in_progress,1,20.94
2234,1221,340,12,3886,985,2023/08/24 11:16:48,2023/08/24 11:30:48,completed,3,7.30
